L 96 T 3.440000
spin_corr:
x 0 value 1000.000000
x 1 value 774.083333
x 2 value 721.500000
x 3 value 700.166667
x 4 value 692.958333
x 5 value 688.833333
x 6 value 685.375000
x 7 value 686.166667
x 8 value 687.041667
x 9 value 687.000000
x 10 value 685.916667
x 11 value 684.416667
x 12 value 682.916667
x 13 value 682.333333
x 14 value 681.375000
x 15 value 683.791667
x 16 value 682.500000
x 17 value 682.458333
x 18 value 682.125000
x 19 value 683.791667
x 20 value 682.875000
x 21 value 682.708333
x 22 value 683.375000
x 23 value 682.583333
x 24 value 684.250000
x 25 value 683.750000
x 26 value 681.708333
x 27 value 684.416667
x 28 value 682.500000
x 29 value 682.583333
x 30 value 682.791667
x 31 value 682.333333
x 32 value 681.583333
x 33 value 682.208333
x 34 value 682.166667
x 35 value 681.250000
x 36 value 681.708333
x 37 value 682.041667
x 38 value 682.208333
x 39 value 682.791667
x 40 value 683.333333
x 41 value 681.875000
x 42 value 681.958333
x 43 value 682.000000
x 44 value 681.250000
x 45 value 682.208333
x 46 value 682.000000
x 47 value 682.541667
x 48 value 682.625000
x 49 value 682.541667
x 50 value 682.000000
x 51 value 682.208333
x 52 value 681.250000
x 53 value 682.000000
x 54 value 681.958333
x 55 value 681.875000
x 56 value 683.333333
x 57 value 682.791667
x 58 value 682.208333
x 59 value 682.041667
x 60 value 681.708333
x 61 value 681.250000
x 62 value 682.166667
x 63 value 682.208333
x 64 value 681.583333
x 65 value 682.333333
x 66 value 682.791667
x 67 value 682.583333
x 68 value 682.500000
x 69 value 684.416667
x 70 value 681.708333
x 71 value 683.750000
x 72 value 684.250000
x 73 value 682.583333
x 74 value 683.375000
x 75 value 682.708333
x 76 value 682.875000
x 77 value 683.791667
x 78 value 682.125000
x 79 value 682.458333
x 80 value 682.500000
x 81 value 683.791667
x 82 value 681.375000
x 83 value 682.333333
x 84 value 682.916667
x 85 value 684.416667
x 86 value 685.916667
x 87 value 687.000000
x 88 value 687.041667
x 89 value 686.166667
x 90 value 685.375000
x 91 value 688.833333
x 92 value 692.958333
x 93 value 700.166667
x 94 value 721.500000
x 95 value 774.083333
